timestamp,open,high,low,close,volume
2019-11-15 12:00:00,149.5700,149.5900,149.5500,149.5600,143528
2019-11-15 11:59:00,149.5686,149.5800,149.5500,149.5775,24564
2019-11-15 11:58:00,149.5500,149.5844,149.5500,149.5650,14957
2019-11-15 11:57:00,149.5050,149.5467,149.5000,149.5400,17421
2019-11-15 11:56:00,149.5158,149.5400,149.5000,149.5000,42275
2019-11-15 11:55:00,149.5591,149.5600,149.5100,149.5100,27606
2019-11-15 11:54:00,149.5678,149.5850,149.5500,149.5600,23680
2019-11-15 11:53:00,149.5500,149.5700,149.5200,149.5600,41296
2019-11-15 11:52:00,149.5465,149.5800,149.5465,149.5500,35350
2019-11-15 11:51:00,149.5575,149.5700,149.5200,149.5400,30047
2019-11-15 11:50:00,149.5300,149.5577,149.5200,149.5540,21311
2019-11-15 11:49:00,149.5550,149.5600,149.5300,149.5362,9236
2019-11-15 11:48:00,149.5200,149.5590,149.5100,149.5534,50661
2019-11-15 11:47:00,149.5100,149.5400,149.5100,149.5200,16349
2019-11-15 11:46:00,149.5353,149.5400,149.4900,149.5069,22341
2019-11-15 11:45:00,149.5550,149.5600,149.4800,149.5242,39751
2019-11-15 11:44:00,149.5600,149.5600,149.5400,149.5533,27905
2019-11-15 11:43:00,149.5881,149.5881,149.5600,149.5600,18531
2019-11-15 11:42:00,149.5900,149.6100,149.5600,149.5889,32080
2019-11-15 11:41:00,149.5900,149.6100,149.5708,149.5900,19584
2019-11-15 11:40:00,149.6100,149.6500,149.5850,149.6000,37452
2019-11-15 11:39:00,149.6500,149.6500,149.6080,149.6100,20871
2019-11-15 11:38:00,149.6600,149.6800,149.6350,149.6450,24652
2019-11-15 11:37:00,149.6550,149.6800,149.6500,149.6550,13607
2019-11-15 11:36:00,149.6550,149.6550,149.6200,149.6500,22377
2019-11-15 11:35:00,149.7000,149.7166,149.6500,149.6552,35769
2019-11-15 11:34:00,149.7100,149.7500,149.6900,149.7000,114200
2019-11-15 11:32:00,149.7450,149.7550,149.7400,149.7446,14270
2019-11-15 11:31:00,149.7400,149.7500,149.6700,149.7200,50628
2019-11-15 11:30:00,149.7030,149.7600,149.7000,149.7300,46011
2019-11-15 11:29:00,149.7050,149.7200,149.6842,149.7000,22318
2019-11-15 11:28:00,149.7400,149.7700,149.6800,149.7000,59752
2019-11-15 11:27:00,149.6850,149.7500,149.6800,149.7400,71776
2019-11-15 11:26:00,149.6300,149.6800,149.6000,149.6800,38358
2019-11-15 11:25:00,149.5982,149.6300,149.5400,149.6200,52588
2019-11-15 11:24:00,149.6300,149.6400,149.5900,149.5911,70044
2019-11-15 11:23:00,149.7100,149.7300,149.6200,149.6300,108259
2019-11-15 11:22:00,149.7700,149.7800,149.7100,149.7154,49059
2019-11-15 11:21:00,149.7250,149.8100,149.7102,149.7800,60021
2019-11-15 11:20:00,149.7300,149.7700,149.7000,149.7200,60133
2019-11-15 11:19:00,149.6850,149.7500,149.6800,149.7350,31403
2019-11-15 11:18:00,149.6654,149.7300,149.6610,149.6860,43248
2019-11-15 11:17:00,149.6697,149.6700,149.6400,149.6600,40123
2019-11-15 11:16:00,149.6301,149.6600,149.6301,149.6600,27192
2019-11-15 11:15:00,149.6300,149.6300,149.6200,149.6232,197082
2019-11-15 11:11:00,149.7700,149.7700,149.7300,149.7400,76240
2019-11-15 11:10:00,149.7300,149.7400,149.7175,149.7299,23092
2019-11-15 11:09:00,149.7258,149.7500,149.7250,149.7300,129948
2019-11-15 11:08:00,149.6514,149.6800,149.6400,149.6700,80552
2019-11-15 11:07:00,149.6500,149.6600,149.6500,149.6600,137816
2019-11-15 11:05:00,149.5600,149.5600,149.5000,149.5000,11005
2019-11-15 11:04:00,149.5790,149.5790,149.5540,149.5550,115730
2019-11-15 11:03:00,149.6600,149.6800,149.6297,149.6297,12037
2019-11-15 11:02:00,149.5900,149.6768,149.5700,149.6700,63869
2019-11-15 11:01:00,149.5500,149.6009,149.5450,149.5900,31997
2019-11-15 11:00:00,149.5500,149.5700,149.5100,149.5500,30672
2019-11-15 10:59:00,149.5000,149.5600,149.5000,149.5600,28905
2019-11-15 10:58:00,149.4600,149.5400,149.4500,149.5000,72437
2019-11-15 10:57:00,149.4600,149.4641,149.3700,149.4600,55264
2019-11-15 10:56:00,149.4589,149.5000,149.4300,149.4700,80288
2019-11-15 10:55:00,149.4200,149.4775,149.4100,149.4553,42092
2019-11-15 10:54:00,149.4400,149.4800,149.3600,149.4200,72885
2019-11-15 10:53:00,149.3200,149.4341,149.2800,149.4300,93216
2019-11-15 10:52:00,149.3100,149.3700,149.3100,149.3300,63005
2019-11-15 10:51:00,149.3250,149.3400,149.2900,149.3000,40411
2019-11-15 10:50:00,149.3199,149.3300,149.3000,149.3200,26284
2019-11-15 10:49:00,149.2754,149.3200,149.2600,149.3168,26062
2019-11-15 10:48:00,149.2400,149.2900,149.2250,149.2739,32644
2019-11-15 10:47:00,149.1900,149.2400,149.1700,149.2400,21657
2019-11-15 10:46:00,149.2250,149.2300,149.1700,149.1900,23134
2019-11-15 10:45:00,149.1050,149.2357,149.1010,149.2263,47266
2019-11-15 10:44:00,149.1250,149.1550,149.1000,149.1000,32958
2019-11-15 10:43:00,149.2079,149.2550,149.1100,149.1250,77374
2019-11-15 10:42:00,149.1750,149.2050,149.1700,149.2050,16997
2019-11-15 10:41:00,149.1650,149.1700,149.1204,149.1700,23497
2019-11-15 10:40:00,149.1650,149.2000,149.1400,149.1600,30576
2019-11-15 10:39:00,149.1900,149.2258,149.1400,149.1621,40954
2019-11-15 10:38:00,149.1800,149.2041,149.1700,149.1950,26862
2019-11-15 10:37:00,149.1600,149.1900,149.1500,149.1700,27066
2019-11-15 10:36:00,149.1250,149.1850,149.1100,149.1500,53308
2019-11-15 10:35:00,149.1258,149.1400,149.0800,149.1200,56821
2019-11-15 10:34:00,149.1700,149.1800,149.1200,149.1279,36513
2019-11-15 10:33:00,149.2950,149.2950,149.1200,149.1550,63105
2019-11-15 10:32:00,149.3200,149.3300,149.2800,149.2941,27694
2019-11-15 10:31:00,149.3150,149.3400,149.3000,149.3131,32797
2019-11-15 10:30:00,149.2700,149.3600,149.2600,149.3100,48354
2019-11-15 10:29:00,149.2550,149.2691,149.2100,149.2600,30261
2019-11-15 10:28:00,149.2900,149.3052,149.2300,149.2500,61339
2019-11-15 10:27:00,149.2800,149.2900,149.2100,149.2900,102208
2019-11-15 10:26:00,149.3159,149.3400,149.2700,149.2800,44998
2019-11-15 10:25:00,149.4200,149.4251,149.3100,149.3100,97368
2019-11-15 10:24:00,149.4300,149.4400,149.4100,149.4128,38316
2019-11-15 10:23:00,149.4000,149.4550,149.4000,149.4400,49751
2019-11-15 10:22:00,149.3800,149.4500,149.3800,149.3950,98718
2019-11-15 10:21:00,149.3400,149.3900,149.3100,149.3790,89394
2019-11-15 10:20:00,149.3200,149.3600,149.3100,149.3400,44658
2019-11-15 10:19:00,149.3500,149.3700,149.3100,149.3254,93280
2019-11-15 10:18:00,149.2300,149.3600,149.2300,149.3500,91338
2019-11-15 10:17:00,149.1900,149.2400,149.1900,149.2250,74297
2019-11-15 10:16:00,149.1550,149.2000,149.1500,149.1900,74592
2019-11-15 10:15:00,149.1200,149.1500,149.1150,149.1300,46059
2019-11-15 10:14:00,149.0839,149.1400,149.0700,149.1100,58648
2019-11-15 10:13:00,149.0300,149.1450,149.0300,149.0850,96303
2019-11-15 10:12:00,148.9500,149.0300,148.9500,149.0300,38912
2019-11-15 10:11:00,148.9500,149.0100,148.9272,148.9300,71971
2019-11-15 10:10:00,148.8700,148.9500,148.8600,148.9400,38077
2019-11-15 10:09:00,148.8500,148.9000,148.8500,148.8700,25735
2019-11-15 10:08:00,148.9000,148.9080,148.8350,148.8500,58766
2019-11-15 10:07:00,148.9650,148.9750,148.8700,148.9050,66743
2019-11-15 10:06:00,148.9500,148.9801,148.9400,148.9609,78708
2019-11-15 10:05:00,148.8954,148.9695,148.8900,148.9500,60500
2019-11-15 10:04:00,148.9400,148.9500,148.8600,148.8800,35710
2019-11-15 10:03:00,148.8350,148.9500,148.8300,148.9400,58059
2019-11-15 10:02:00,148.8100,148.8400,148.7400,148.8400,85285
2019-11-15 10:01:00,148.7150,148.8000,148.6600,148.8000,55048
2019-11-15 10:00:00,148.7600,148.7700,148.6900,148.7300,60769
2019-11-15 09:59:00,148.7800,148.8100,148.7506,148.7600,40597
2019-11-15 09:58:00,148.8300,148.8300,148.7631,148.7709,40109
2019-11-15 09:57:00,148.8100,148.8200,148.8100,148.8200,41589
2019-11-15 09:56:00,148.8200,148.8300,148.8200,148.8300,37295
2019-11-15 09:55:00,148.8100,148.8250,148.8000,148.8250,46242
2019-11-15 09:54:00,148.7443,148.7900,148.7443,148.7900,33384
2019-11-15 09:53:00,148.7157,148.7333,148.7157,148.7300,43426
2019-11-15 09:52:00,148.7200,148.7200,148.7200,148.7200,37051
2019-11-15 09:51:00,148.6800,148.7000,148.6800,148.7000,66671
2019-11-15 09:50:00,148.6100,148.6925,148.6100,148.6701,25213
2019-11-15 09:49:00,148.6030,148.6395,148.6030,148.6154,32018
2019-11-15 09:48:00,148.4600,148.6540,148.4600,148.6540,57744
2019-11-15 09:47:00,148.4950,148.4950,148.4400,148.4400,50152
2019-11-15 09:46:00,148.4000,148.4958,148.4000,148.4958,53731
2019-11-15 09:45:00,148.4534,148.4534,148.3900,148.3900,51633
2019-11-15 09:44:00,148.3350,148.4800,148.3350,148.4800,81258
2019-11-15 09:43:00,148.4400,148.4400,148.3500,148.3500,73737
2019-11-15 09:42:00,148.4350,148.4538,148.4350,148.4538,94119
2019-11-15 09:41:00,148.5400,148.5400,148.4500,148.4500,59671
2019-11-15 09:40:00,148.5091,148.5916,148.4600,148.5916,67575
2019-11-15 09:39:00,148.5607,148.5607,148.5050,148.5050,44148
2019-11-15 09:38:00,148.5300,148.5600,148.5300,148.5600,38461
2019-11-15 09:37:00,148.4900,148.5300,148.4900,148.5300,78044
2019-11-15 09:36:00,148.5500,148.5500,148.5000,148.5000,177226
2019-11-15 09:35:00,148.6900,148.6900,148.5700,148.5700,105704
2019-11-15 09:34:00,148.6900,148.6900,148.6900,148.6900,79058
2019-11-15 09:33:00,148.8600,148.8600,148.7300,148.8102,92865
2019-11-15 09:32:00,148.9300,148.9900,148.8600,148.8600,97252
2019-11-15 09:31:00,149.0000,149.1100,148.8100,148.9294,2287886
2019-11-14 16:00:00,148.1800,148.2000,148.0600,148.0600,440351
2019-11-14 15:59:00,148.1250,148.2100,148.1200,148.1800,188755
2019-11-14 15:58:00,148.1456,148.1456,148.0800,148.1223,117751
2019-11-14 15:57:00,148.2100,148.2100,148.1250,148.1500,89331
2019-11-14 15:56:00,148.2000,148.2600,148.1300,148.2200,137328
2019-11-14 15:55:00,148.3500,148.3700,148.1800,148.2005,147037
2019-11-14 15:54:00,148.3450,148.3900,148.3200,148.3554,94300
2019-11-14 15:53:00,148.4000,148.4000,148.3400,148.3400,113067
2019-11-14 15:52:00,148.3450,148.4100,148.3400,148.4000,121911
2019-11-14 15:51:00,148.2500,148.3700,148.2400,148.3400,155081
2019-11-14 15:50:00,148.2300,148.2700,148.2275,148.2500,50963
2019-11-14 15:49:00,148.2000,148.2300,148.1850,148.2271,41263
2019-11-14 15:48:00,148.2100,148.2200,148.1750,148.2000,50570
2019-11-14 15:47:00,148.1900,148.2100,148.1600,148.2054,33349
2019-11-14 15:46:00,148.1850,148.2100,148.1500,148.1900,44522
2019-11-14 15:45:00,148.1900,148.2100,148.1650,148.1807,55881
2019-11-14 15:44:00,148.2000,148.2100,148.1700,148.1900,34332
2019-11-14 15:43:00,148.2000,148.2101,148.1750,148.2000,60453
2019-11-14 15:42:00,148.1600,148.2000,148.1548,148.1853,84845
2019-11-14 15:41:00,148.1400,148.1800,148.1350,148.1650,51942
2019-11-14 15:40:00,148.1400,148.1500,148.1300,148.1400,27474
2019-11-14 15:39:00,148.1150,148.1600,148.0900,148.1448,53439
2019-11-14 15:38:00,148.0500,148.1700,148.0450,148.1150,59939
2019-11-14 15:37:00,148.0900,148.0900,147.9900,148.0500,49423
2019-11-14 15:36:00,148.1150,148.1150,148.0800,148.0899,43955
2019-11-14 15:35:00,148.1450,148.1600,148.1100,148.1250,54482
2019-11-14 15:34:00,148.1000,148.1500,148.0850,148.1400,54927
2019-11-14 15:33:00,148.0752,148.1000,148.0715,148.0950,32219
2019-11-14 15:32:00,148.0700,148.1000,148.0550,148.0700,34651
2019-11-14 15:31:00,148.1000,148.1000,148.0600,148.0750,35715
2019-11-14 15:30:00,148.0500,148.0900,148.0400,148.0900,20980
2019-11-14 15:29:00,148.0450,148.0900,148.0400,148.0435,40444
2019-11-14 15:28:00,148.0100,148.0500,148.0000,148.0500,18576
2019-11-14 15:27:00,148.0200,148.0594,148.0000,148.0100,28111
2019-11-14 15:26:00,147.9800,148.0550,147.9800,148.0200,49159
2019-11-14 15:25:00,147.9900,148.0400,147.9700,147.9800,96430
2019-11-14 15:24:00,147.9700,147.9950,147.9700,147.9900,42639
2019-11-14 15:23:00,147.9753,147.9800,147.9700,147.9750,18473
2019-11-14 15:22:00,147.9465,147.9733,147.9400,147.9600,26833
2019-11-14 15:21:00,147.9300,147.9500,147.9300,147.9489,37283
2019-11-14 15:20:00,147.9250,147.9400,147.9200,147.9300,8218
2019-11-14 15:19:00,147.9123,147.9250,147.9100,147.9250,10632
2019-11-14 15:18:00,147.9133,147.9250,147.9001,147.9100,14732
2019-11-14 15:17:00,147.9200,147.9300,147.9100,147.9200,6640
2019-11-14 15:16:00,147.9300,147.9400,147.9100,147.9150,22848
2019-11-14 15:15:00,147.9300,147.9400,147.9200,147.9274,11488
2019-11-14 15:14:00,147.8975,147.9342,147.8900,147.9200,27545
2019-11-14 15:13:00,147.8950,147.9100,147.8500,147.9000,36358
2019-11-14 15:12:00,147.9300,147.9300,147.8900,147.8950,36285
2019-11-14 15:11:00,147.9400,147.9400,147.9200,147.9216,17047
2019-11-14 15:10:00,147.9130,147.9400,147.9000,147.9400,37525
2019-11-14 15:09:00,147.8900,147.9150,147.8900,147.9150,48012
2019-11-14 15:08:00,147.8800,147.9000,147.8742,147.8895,14897
2019-11-14 15:07:00,147.9144,147.9200,147.8600,147.8900,15448
2019-11-14 15:06:00,147.8800,147.9150,147.8800,147.9139,9748
2019-11-14 15:05:00,147.8800,147.9200,147.8700,147.8800,34903
2019-11-14 15:04:00,147.9268,147.9300,147.8800,147.8800,25743
2019-11-14 15:03:00,147.9250,147.9300,147.9100,147.9262,8176
2019-11-14 15:02:00,147.9400,147.9400,147.8900,147.9300,23377
2019-11-14 15:01:00,147.9415,147.9500,147.9200,147.9425,14895
2019-11-14 15:00:00,147.9300,147.9600,147.9300,147.9500,20009
2019-11-14 14:59:00,147.9300,147.9500,147.9200,147.9200,22271
2019-11-14 14:58:00,147.9300,147.9450,147.9300,147.9400,6968
2019-11-14 14:57:00,147.9150,147.9200,147.9100,147.9199,18745
2019-11-14 14:56:00,147.9100,147.9200,147.9100,147.9166,8417
2019-11-14 14:55:00,147.9200,147.9200,147.9000,147.9100,8683
2019-11-14 14:54:00,147.9299,147.9500,147.9100,147.9100,18651
2019-11-14 14:53:00,147.9000,147.9250,147.8900,147.9200,12223
2019-11-14 14:52:00,147.9200,147.9200,147.8900,147.9000,11346
2019-11-14 14:51:00,147.8900,147.9300,147.8800,147.9200,25506
2019-11-14 14:50:00,147.9100,147.9198,147.8800,147.8900,14805
2019-11-14 14:49:00,147.8800,147.9068,147.8800,147.9068,22892
2019-11-14 14:48:00,147.8900,147.8900,147.8700,147.8748,8854
2019-11-14 14:47:00,147.8475,147.8900,147.8400,147.8800,25350
2019-11-14 14:46:00,147.8550,147.8550,147.8227,147.8400,18836
2019-11-14 14:45:00,147.8300,147.8650,147.8250,147.8600,34928
2019-11-14 14:44:00,147.8600,147.8700,147.8300,147.8400,15822
2019-11-14 14:43:00,147.8400,147.8600,147.8300,147.8600,20508
2019-11-14 14:42:00,147.8400,147.8400,147.8200,147.8300,16466
2019-11-14 14:41:00,147.8339,147.8500,147.8200,147.8500,17796
2019-11-14 14:40:00,147.8250,147.8400,147.8161,147.8300,14936
2019-11-14 14:39:00,147.8450,147.8500,147.8241,147.8260,15974
2019-11-14 14:38:00,147.8550,147.8600,147.8400,147.8450,15584
2019-11-14 14:37:00,147.8600,147.8600,147.8500,147.8542,7559
2019-11-14 14:36:00,147.8550,147.8600,147.8400,147.8541,19936
2019-11-14 14:35:00,147.8300,147.8550,147.8300,147.8550,15463
2019-11-14 14:34:00,147.8200,147.8400,147.8000,147.8250,22807
2019-11-14 14:33:00,147.7969,147.8290,147.7900,147.8200,23573
2019-11-14 14:32:00,147.7971,147.8034,147.7800,147.7950,13068
2019-11-14 14:31:00,147.7900,147.8020,147.7700,147.8020,17596
2019-11-14 14:30:00,147.7600,147.7950,147.7500,147.7850,10016
2019-11-14 14:29:00,147.7450,147.7600,147.7410,147.7550,4810
2019-11-14 14:28:00,147.7600,147.7800,147.7300,147.7500,15777
2019-11-14 14:27:00,147.7500,147.7600,147.7134,147.7500,18985
2019-11-14 14:26:00,147.7771,147.7771,147.7300,147.7450,10819
2019-11-14 14:25:00,147.7610,147.8000,147.7500,147.7800,17151
2019-11-14 14:24:00,147.7850,147.7900,147.7502,147.7658,10925
2019-11-14 14:23:00,147.7800,147.7900,147.7600,147.7900,14832
2019-11-14 14:22:00,147.7550,147.7900,147.7550,147.7900,13296
2019-11-14 14:21:00,147.7700,147.7762,147.7400,147.7600,14374
2019-11-14 14:20:00,147.7700,147.7800,147.7500,147.7600,23229
2019-11-14 14:19:00,147.7600,147.7800,147.7500,147.7601,8039
2019-11-14 14:18:00,147.7800,147.7900,147.7600,147.7650,14115
2019-11-14 14:17:00,147.7700,147.7900,147.7544,147.7900,12889
2019-11-14 14:16:00,147.7160,147.8000,147.7160,147.7700,61273
2019-11-14 14:15:00,147.7458,147.7700,147.7100,147.7100,14255
2019-11-14 14:14:00,147.7400,147.7600,147.7200,147.7450,20018
2019-11-14 14:13:00,147.6756,147.7400,147.6700,147.7300,17371
2019-11-14 14:12:00,147.7100,147.7200,147.6700,147.6700,13060
2019-11-14 14:11:00,147.7090,147.7400,147.6900,147.7300,47672
2019-11-14 14:10:00,147.6800,147.7100,147.6700,147.7072,14628
2019-11-14 14:09:00,147.7001,147.7300,147.6600,147.7000,26966
2019-11-14 14:08:00,147.7000,147.7200,147.6726,147.7100,23311
2019-11-14 14:07:00,147.6700,147.6900,147.6400,147.6900,13353
2019-11-14 14:06:00,147.6150,147.6690,147.5844,147.6600,18113
2019-11-14 14:05:00,147.6100,147.6300,147.6050,147.6130,14073
2019-11-14 14:04:00,147.5900,147.6200,147.5700,147.6200,10527
2019-11-14 14:03:00,147.5850,147.6190,147.5700,147.5850,7579
2019-11-14 14:02:00,147.6100,147.6599,147.5900,147.6000,19307
2019-11-14 14:01:00,147.5000,147.6200,147.4200,147.6100,36638
2019-11-14 14:00:00,147.5200,147.5400,147.4500,147.4800,34576
2019-11-14 13:59:00,147.3250,147.5600,147.2300,147.5100,144468
2019-11-14 13:58:00,147.6248,147.7736,147.3332,147.3348,216053
2019-11-14 13:57:00,147.6000,147.6100,147.5400,147.6044,23063
2019-11-14 13:56:00,147.6500,147.6900,147.6000,147.6000,21948
2019-11-14 13:55:00,147.6441,147.6441,147.6023,147.6434,14733
2019-11-14 13:54:00,147.6700,147.6765,147.6350,147.6400,8504
2019-11-14 13:53:00,147.6801,147.6801,147.6400,147.6700,18763
2019-11-14 13:52:00,147.6900,147.7050,147.6800,147.6827,7121
2019-11-14 13:51:00,147.6801,147.6900,147.6600,147.6900,7155
2019-11-14 13:50:00,147.7050,147.7050,147.6800,147.6800,10796
2019-11-14 13:49:00,147.6850,147.7000,147.6775,147.6900,8318
2019-11-14 13:48:00,147.7056,147.7056,147.6500,147.6900,28380
2019-11-14 13:47:00,147.6800,147.7300,147.6800,147.7100,37038
2019-11-14 13:46:00,147.6550,147.6800,147.6500,147.6800,10320
2019-11-14 13:45:00,147.6533,147.6600,147.6400,147.6600,8935
2019-11-14 13:44:00,147.6300,147.6500,147.6300,147.6500,4081
2019-11-14 13:43:00,147.6300,147.6300,147.6000,147.6214,14404
2019-11-14 13:42:00,147.6700,147.6700,147.6100,147.6300,19926
2019-11-14 13:41:00,147.7100,147.7299,147.6600,147.6700,22151
2019-11-14 13:40:00,147.6750,147.7100,147.6650,147.7100,12422
2019-11-14 13:39:00,147.6522,147.6895,147.6500,147.6785,9678
2019-11-14 13:38:00,147.6300,147.6650,147.6225,147.6600,6148
2019-11-14 13:37:00,147.6800,147.7000,147.6200,147.6365,30070
2019-11-14 13:36:00,147.6575,147.6800,147.6400,147.6800,36172
2019-11-14 13:35:00,147.6500,147.6652,147.6500,147.6550,6551
2019-11-14 13:34:00,147.6500,147.6591,147.6400,147.6560,7692
2019-11-14 13:33:00,147.6700,147.6760,147.6400,147.6416,10862
2019-11-14 13:32:00,147.6344,147.6800,147.6344,147.6742,18287
2019-11-14 13:31:00,147.6600,147.6600,147.6300,147.6310,16533
2019-11-14 13:30:00,147.6500,147.6600,147.6400,147.6455,13677
2019-11-14 13:29:00,147.6248,147.6430,147.6100,147.6430,12181
2019-11-14 13:28:00,147.6000,147.6300,147.6000,147.6300,9756
2019-11-14 13:27:00,147.6000,147.6298,147.5900,147.6100,19926
2019-11-14 13:26:00,147.5607,147.6100,147.5500,147.6000,18122
2019-11-14 13:25:00,147.5954,147.5954,147.5400,147.5550,19241
2019-11-14 13:24:00,147.6450,147.6450,147.6000,147.6000,18250
2019-11-14 13:23:00,147.6400,147.6600,147.6300,147.6400,17470
2019-11-14 13:22:00,147.6500,147.6700,147.6400,147.6400,7248
2019-11-14 13:21:00,147.7100,147.7135,147.6420,147.6500,30180
2019-11-14 13:20:00,147.6800,147.7050,147.6800,147.7000,16271
2019-11-14 13:19:00,147.7300,147.7565,147.6800,147.6900,17816
2019-11-14 13:18:00,147.7700,147.7700,147.7200,147.7400,19647
2019-11-14 13:17:00,147.7400,147.7600,147.7200,147.7600,11357
2019-11-14 13:16:00,147.7400,147.7400,147.6822,147.7400,17405
2019-11-14 13:15:00,147.7400,147.7450,147.7250,147.7350,11333
2019-11-14 13:14:00,147.7000,147.7400,147.7000,147.7399,10733
2019-11-14 13:13:00,147.6950,147.7158,147.6800,147.6838,8846
2019-11-14 13:12:00,147.7200,147.7300,147.6700,147.7000,17824
2019-11-14 13:11:00,147.7000,147.7300,147.7000,147.7200,6805
2019-11-14 13:10:00,147.6900,147.7050,147.6700,147.6910,20633
2019-11-14 13:09:00,147.7000,147.7100,147.6850,147.6850,11628
2019-11-14 13:08:00,147.6900,147.6950,147.6550,147.6900,38560
2019-11-14 13:07:00,147.7100,147.7300,147.6600,147.6900,21667
2019-11-14 13:06:00,147.6600,147.7200,147.6500,147.7100,16933
2019-11-14 13:05:00,147.6550,147.6600,147.6200,147.6400,11691
2019-11-14 13:04:00,147.6800,147.6850,147.6400,147.6500,12406
2019-11-14 13:03:00,147.7200,147.7400,147.6549,147.6750,14900
2019-11-14 13:02:00,147.7300,147.7550,147.7000,147.7250,22080
2019-11-14 13:01:00,147.7150,147.8000,147.7000,147.7299,73283
2019-11-14 13:00:00,147.7200,147.7600,147.7200,147.7200,23345
2019-11-14 12:59:00,147.7200,147.7200,147.7000,147.7150,7481
2019-11-14 12:58:00,147.6200,147.7100,147.6200,147.7054,15207
2019-11-14 12:57:00,147.6400,147.6500,147.6000,147.6250,23403
2019-11-14 12:56:00,147.6650,147.6800,147.6400,147.6400,18460
2019-11-14 12:55:00,147.6217,147.6641,147.6217,147.6600,16446
2019-11-14 12:54:00,147.6500,147.6500,147.6250,147.6275,17748
2019-11-14 12:53:00,147.6850,147.7087,147.6300,147.6500,69621
2019-11-14 12:52:00,147.7000,147.7050,147.6800,147.6800,18160
2019-11-14 12:51:00,147.6500,147.7127,147.6500,147.7000,23875
2019-11-14 12:50:00,147.6250,147.6500,147.6244,147.6500,7210
2019-11-14 12:49:00,147.6448,147.6495,147.6110,147.6201,9497
2019-11-14 12:48:00,147.6650,147.6700,147.5900,147.6400,17518
2019-11-14 12:47:00,147.6700,147.6800,147.6602,147.6630,19580
2019-11-14 12:46:00,147.5900,147.6600,147.5836,147.6600,27613
2019-11-14 12:45:00,147.5383,147.5900,147.5346,147.5800,32408
2019-11-14 12:44:00,147.4900,147.5500,147.4900,147.5400,15226
2019-11-14 12:43:00,147.4850,147.5100,147.4800,147.4955,21838
2019-11-14 12:42:00,147.4858,147.5100,147.4750,147.4850,27187
2019-11-14 12:41:00,147.5200,147.5400,147.4800,147.4850,21223
2019-11-14 12:40:00,147.4700,147.5100,147.4669,147.5100,11831
2019-11-14 12:39:00,147.4700,147.5000,147.4600,147.4655,21402
2019-11-14 12:38:00,147.4100,147.4700,147.4100,147.4700,24638
2019-11-14 12:37:00,147.3900,147.4250,147.3900,147.4050,12136
2019-11-14 12:36:00,147.4200,147.4277,147.3800,147.3900,23602
2019-11-14 12:35:00,147.4600,147.4600,147.4100,147.4200,22650
2019-11-14 12:34:00,147.4620,147.4700,147.4500,147.4500,13271
2019-11-14 12:33:00,147.5200,147.5200,147.4500,147.4600,19000
2019-11-14 12:32:00,147.4900,147.5400,147.4700,147.5200,40453
2019-11-14 12:31:00,147.4750,147.4900,147.4600,147.4850,18235
2019-11-14 12:30:00,147.4500,147.4800,147.4450,147.4615,20825
2019-11-14 12:29:00,147.4400,147.4600,147.4300,147.4482,27233
2019-11-14 12:28:00,147.4100,147.4500,147.3900,147.4400,23747
2019-11-14 12:27:00,147.4135,147.4400,147.3900,147.4180,19258
2019-11-14 12:26:00,147.3866,147.4161,147.3700,147.4161,10558
2019-11-14 12:25:00,147.3701,147.3900,147.3500,147.3800,11608
2019-11-14 12:24:00,147.4650,147.4675,147.3700,147.3800,22409
2019-11-14 12:23:00,147.4346,147.4650,147.4263,147.4600,12277
2019-11-14 12:22:00,147.4100,147.4300,147.3900,147.4300,13360
2019-11-14 12:21:00,147.3900,147.4365,147.3900,147.4150,19872
2019-11-14 12:20:00,147.3800,147.4000,147.3446,147.3900,29069
2019-11-14 12:19:00,147.3140,147.3850,147.3100,147.3850,22853
2019-11-14 12:18:00,147.3400,147.3500,147.3149,147.3200,17063
2019-11-14 12:17:00,147.3235,147.3400,147.3100,147.3337,22295
2019-11-14 12:16:00,147.3446,147.3700,147.3100,147.3300,17677
2019-11-14 12:15:00,147.3950,147.3950,147.3423,147.3500,13736
2019-11-14 12:14:00,147.4050,147.4100,147.3816,147.3950,34786
2019-11-14 12:13:00,147.3850,147.4100,147.3846,147.4100,10056
2019-11-14 12:12:00,147.4200,147.4400,147.3900,147.3900,10477
2019-11-14 12:11:00,147.4062,147.4500,147.4000,147.4200,12102
2019-11-14 12:10:00,147.4000,147.4054,147.3850,147.4044,12419
2019-11-14 12:09:00,147.3400,147.4000,147.3350,147.3900,11780
2019-11-14 12:08:00,147.3200,147.3800,147.3200,147.3300,18442
2019-11-14 12:07:00,147.3500,147.3500,147.2941,147.3220,15142
2019-11-14 12:06:00,147.3300,147.3600,147.3200,147.3500,14074
2019-11-14 12:05:00,147.3600,147.3600,147.3000,147.3150,15611
2019-11-14 12:04:00,147.3150,147.3700,147.2900,147.3600,22705
2019-11-14 12:03:00,147.2665,147.3200,147.2450,147.3200,17038
2019-11-14 12:02:00,147.2600,147.2700,147.2600,147.2600,88005
2019-11-14 12:00:00,147.4100,147.4147,147.4000,147.4000,45096
2019-11-14 11:58:00,147.4800,147.5000,147.4800,147.4800,2002
2019-11-14 11:57:00,147.4400,147.4900,147.4400,147.4800,33257
2019-11-14 11:56:00,147.4000,147.4500,147.4000,147.4500,20514
